network_id,city,station_id,station_name,occupancy_rate,bikes_available,free_slots,capacity,pct_empty,pct_full,latitude,longitude,turnover_proxy,criticite,type_critique
bicloo,Nantes,5cd461b4607e2fbf6d2431a67bffe4d7,BELLAMY-GUÉ MOREAU,0.786,11.0,3.0,14.0,0.0,0.0,47.229,-1.562,11.0,0.0,penurie (vide)
bicloo,Nantes,5d8910c8dae08fa0bcb5624c3d24f4dc,BONNE GARDE,0.5,12.0,12.0,24.0,0.0,0.0,47.197,-1.532,12.0,0.0,penurie (vide)
bicloo,Nantes,5de876aaee2a88a379ca07eda79ab6f2,STRASBOURG,0.0,0.0,15.0,15.0,1.0,0.0,47.217,-1.552,0.0,1.0,penurie (vide)
bicloo,Nantes,63e57c7ab4768059d046da2d44dbb0cf,SAINT DONATIEN,0.263,5.0,14.0,19.0,0.0,0.0,47.229,-1.54,5.0,0.0,penurie (vide)
bicloo,Nantes,681e62674e9a21ac60803372e926e578,DE GAULLE,0.238,5.0,16.0,21.0,0.0,0.0,47.208,-1.541,5.0,0.0,penurie (vide)
bicloo,Nantes,69ad0c2968dbdc35cd70a8e25bd74914,HUIT MAI,0.2,3.0,12.0,15.0,0.0,0.0,47.189,-1.551,3.0,0.0,penurie (vide)
bicloo,Nantes,6a371892a1a31b79a438ffd39f51f8b2,P+R BAS DE CHANTENAY,0.4,6.0,9.0,15.0,0.0,0.0,47.196,-1.591,6.0,0.0,penurie (vide)
bicloo,Nantes,6aacf1fb491584963017b0a65c4ef263,GAËTAN RONDEAU,0.5,7.0,7.0,14.0,0.0,0.0,47.205,-1.538,7.0,0.0,penurie (vide)
bicloo,Nantes,6c59a2d298eacb0fe7993c1144260101,SAINT-AIGNAN,0.714,10.0,4.0,14.0,0.0,0.0,47.207,-1.579,10.0,0.0,penurie (vide)
bicloo,Nantes,70668618fd80da3adff5527efc38c1ad,PLACIS,0.444,8.0,10.0,18.0,0.0,0.0,47.199,-1.52,8.0,0.0,penurie (vide)
bicloo,Nantes,720d1cc03885e71bb30b7ce9ac88769f,MITRIE,0.357,5.0,9.0,14.0,0.0,0.0,47.229,-1.526,5.0,0.0,penurie (vide)
bicloo,Nantes,75de70e4721552d6af29e17642b2c3d6,CANCLAUX,0.267,4.0,11.0,15.0,0.0,0.0,47.214,-1.575,4.0,0.0,penurie (vide)
bicloo,Nantes,76964d74ed331d82dd5da96e9ab2abc9,COMMERCE,0.121,4.0,29.0,33.0,0.0,0.0,47.214,-1.556,4.0,0.0,penurie (vide)
bicloo,Nantes,76cd1f6745dc6a4323de1b3da3bbb99f,TRENTEMOULT SABLIERES,0.571,8.0,6.0,14.0,0.0,0.0,47.191,-1.586,8.0,0.0,penurie (vide)
bicloo,Nantes,776f4637db7d12ad8d85b1be67a22672,PICASSO,0.3,12.0,28.0,40.0,0.0,0.0,47.216,-1.534,12.0,0.0,penurie (vide)
bicloo,Nantes,77af71d9989268874c7d2b022d1c1961,TRARIEUX,0.35,7.0,13.0,20.0,0.0,0.0,47.226,-1.522,7.0,0.0,penurie (vide)
bicloo,Nantes,78711fed674adcd67bf6edb7d5e8d58e,LIBERTÉ,0.789,15.0,4.0,19.0,0.0,0.0,47.198,-1.588,15.0,0.0,penurie (vide)
bicloo,Nantes,799c3c4999698be586fcdd38bfb35da9,PRAIRIE AU DUC,0.538,7.0,6.0,13.0,0.0,0.0,47.205,-1.559,7.0,0.0,penurie (vide)
bicloo,Nantes,7e284804640819ab434f1a0b2779be27,MOULIN,0.5,6.0,6.0,12.0,0.0,0.0,47.217,-1.554,6.0,0.0,penurie (vide)
bicloo,Nantes,7f227e8a280f4dc40edd241f6b2d3a52,SARRADIN,0.615,8.0,5.0,13.0,0.0,0.0,47.221,-1.57,8.0,0.0,penurie (vide)
bicloo,Nantes,86a0c04dbec5641920a879fe098dff6c,BOUCHERIE,0.25,6.0,18.0,24.0,0.0,0.0,47.216,-1.557,6.0,0.0,penurie (vide)
bicloo,Nantes,8936d5abc405ddf687aaae8654530dff,BUAT,0.455,5.0,6.0,11.0,0.0,0.0,47.227,-1.542,5.0,0.0,penurie (vide)
bicloo,Nantes,8a6d79dcbf75d0b11fc11b73d4a17631,DIDEROT,0.333,7.0,14.0,21.0,0.0,0.0,47.184,-1.563,7.0,0.0,penurie (vide)
bicloo,Nantes,8abca4aaabebfc083e25a7f177103025,FÉLIX ÉBOUÉ,0.778,21.0,6.0,27.0,0.0,0.0,47.211,-1.557,21.0,0.0,penurie (vide)
bicloo,Nantes,8f130bb2f929bec6442c0a427191844d,MAGELLAN,0.412,7.0,10.0,17.0,0.0,0.0,47.211,-1.544,7.0,0.0,penurie (vide)
bicloo,Nantes,8facabfe6213fbae10dd92b8b9fee075,ARISTIDE BRIAND,0.588,10.0,7.0,17.0,0.0,0.0,47.217,-1.563,10.0,0.0,penurie (vide)
bicloo,Nantes,8fcba27bd68f19f1c49c8a1d23b6a432,COURS SULLY,0.333,5.0,10.0,15.0,0.0,0.0,47.223,-1.552,5.0,0.0,penurie (vide)
bicloo,Nantes,9084662bdbb85245bf3b8ae04584955e,MALAKOFF,0.133,2.0,13.0,15.0,0.0,0.0,47.213,-1.537,2.0,0.0,penurie (vide)
bicloo,Nantes,9260e8fbce6799286f47153431608888,TALENSAC NORD,0.214,3.0,11.0,14.0,0.0,0.0,47.222,-1.559,3.0,0.0,penurie (vide)
bicloo,Nantes,965be7fb6e1bd759bfb3bfcfdfed6a26,VIARME,0.857,12.0,2.0,14.0,0.0,0.0,47.221,-1.563,12.0,0.0,penurie (vide)
bicloo,Nantes,968056bb76f7906c8e45ca4e6ec510bc,MOUTONNERIE,0.667,10.0,5.0,15.0,0.0,0.0,47.22,-1.533,10.0,0.0,penurie (vide)
bicloo,Nantes,9bebe1d92a985808982a7c6375a3a07d,ÉDOUARD NORMAND,0.846,11.0,2.0,13.0,0.0,0.0,47.219,-1.563,11.0,0.0,penurie (vide)
bicloo,Nantes,9c9887e4a1bba6e2210bd63b2afffb49,QUAI MONCOUSU,0.583,14.0,10.0,24.0,0.0,0.0,47.209,-1.555,14.0,0.0,penurie (vide)
bicloo,Nantes,a17fa958bb5d3c6a1ee899fc3e80ae75,TRENTEMOULT,0.115,3.0,23.0,26.0,0.0,0.0,47.195,-1.582,3.0,0.0,penurie (vide)
bicloo,Nantes,a6446768cb82babd646296a0788d79b0,DUGUAY TROUIN,0.154,4.0,22.0,26.0,0.0,0.0,47.213,-1.557,4.0,0.0,penurie (vide)
bicloo,Nantes,abe1b86251a8b9fcb79fe77e484e6660,GARE DE NANTES NORD,0.333,13.0,26.0,39.0,0.0,0.0,47.217,-1.544,13.0,0.0,penurie (vide)
bicloo,Nantes,b358a1d386a279049825339199e14694,GUIST'HAU NORD,0.867,13.0,2.0,15.0,0.0,0.0,47.218,-1.569,13.0,0.0,penurie (vide)
bicloo,Nantes,b49e371ae9b067d29f4bdc4d30d22af3,TABARLY,0.2,4.0,16.0,20.0,0.0,0.0,47.214,-1.53,4.0,0.0,penurie (vide)
bicloo,Nantes,b6382f5648cccd566b36f497bef894a9,MACHINE DE L'ÎLE,0.472,17.0,19.0,36.0,0.0,0.0,47.207,-1.565,17.0,0.0,penurie (vide)
bicloo,Nantes,b97086e3a276b0a424704de8a0cadfe1,GUIST'HAU SUD,,0.0,0.0,0.0,1.0,1.0,47.217,-1.567,,1.0,penurie (vide)
bicloo,Nantes,b9b8dcee4357697be74c77acaf1f75c6,ATOUTSUD,0.36,9.0,16.0,25.0,0.0,0.0,47.194,-1.57,9.0,0.0,penurie (vide)
bicloo,Nantes,bbedb09896df6f71501a9efdcae151d2,GARE DE CHANTENAY,0.812,13.0,3.0,16.0,0.0,0.0,47.198,-1.595,13.0,0.0,penurie (vide)
bicloo,Nantes,bc392530a16b1f99f0356b79730d72f1,MARTYRS NANTAIS,0.407,11.0,16.0,27.0,0.0,0.0,47.207,-1.548,11.0,0.0,penurie (vide)
bicloo,Nantes,bdadd4293e0b45592cf75b26cea16065,ÉCOLE D'ARCHITECTURE,0.719,23.0,9.0,32.0,0.0,0.0,47.208,-1.558,23.0,0.0,penurie (vide)
bicloo,Nantes,c20a4ce842fde80a45d2e114d0ebd37b,ROND POINT DE RENNES,0.643,9.0,5.0,14.0,0.0,0.0,47.233,-1.566,9.0,0.0,penurie (vide)
bicloo,Nantes,c2510702d0115b11ffa14225ab4c1e41,ROND POINT DE VANNES,0.467,7.0,8.0,15.0,0.0,0.0,47.23,-1.572,7.0,0.0,penurie (vide)
bicloo,Nantes,c376fd1acd3e080c79eda1fb129aa827,ANATOLE FRANCE,0.667,10.0,5.0,15.0,0.0,0.0,47.224,-1.571,10.0,0.0,penurie (vide)
bicloo,Nantes,c74b513bc1e84b7961027b009cab02f5,MÉDIATHÈQUE,0.4,10.0,15.0,25.0,0.0,0.0,47.211,-1.562,10.0,0.0,penurie (vide)
bicloo,Nantes,c919e93bf59fde95f2bcd7e92ace6850,VERDUN,0.571,8.0,6.0,14.0,0.0,0.0,47.218,-1.552,8.0,0.0,penurie (vide)
bicloo,Nantes,d0ed952a732850662f1efcd082ae7073,PLACE DU CIRQUE,0.286,6.0,15.0,21.0,0.0,0.0,47.218,-1.557,6.0,0.0,penurie (vide)
bicloo,Nantes,d2356ceec8e8af9f3fa80688bad80325,GRÉNERAIE,0.4,8.0,12.0,20.0,0.0,0.0,47.2,-1.535,8.0,0.0,penurie (vide)
bicloo,Nantes,d2b6f2df4d4d0ca7dfadcb1c9d7943e2,BOURSE,0.136,3.0,19.0,22.0,0.0,0.0,47.212,-1.559,3.0,0.0,penurie (vide)
bicloo,Nantes,d316f9aeb0b89236331eb1a779d59e95,SAINTE ÉLISABETH,0.929,13.0,1.0,14.0,0.0,0.0,47.219,-1.562,13.0,0.0,penurie (vide)
bicloo,Nantes,d48c0d4cb7eae8bc9c0e8bd41970245c,SÉBILLEAU,0.938,15.0,1.0,16.0,0.0,0.0,47.207,-1.533,15.0,0.0,penurie (vide)
bicloo,Nantes,d4b65f670ab3f0d191d81a3946595ac6,VICTOR RICHARD,0.6,9.0,6.0,15.0,0.0,0.0,47.229,-1.533,9.0,0.0,penurie (vide)
bicloo,Nantes,d548d4e6be4c440d675d874171b93fb3,MAIRIE DE CHANTENAY,0.0,0.0,14.0,14.0,1.0,0.0,47.207,-1.588,0.0,1.0,penurie (vide)
bicloo,Nantes,d5ab3ee05aaa03ee3c824b656ca2843f,DELORME,0.3,6.0,14.0,20.0,0.0,0.0,47.215,-1.564,6.0,0.0,penurie (vide)
bicloo,Nantes,d5f42466541c1bcd2ce8fc909a038a24,SAINT CLÉMENT,0.556,5.0,4.0,9.0,0.0,0.0,47.222,-1.547,5.0,0.0,penurie (vide)
bicloo,Nantes,d6a611c2b42e0cf99c1c11dcad540f5c,GUÉPIN,0.429,6.0,8.0,14.0,0.0,0.0,47.216,-1.559,6.0,0.0,penurie (vide)
bicloo,Nantes,d93efd4b8abc1ac6a00a506461881254,DUCHESSE ANNE,0.333,5.0,10.0,15.0,0.0,0.0,47.217,-1.547,5.0,0.0,penurie (vide)
bicloo,Nantes,e27ed3fd1fe4e825dc0caff0ff43665e,RACINE,0.0,0.0,12.0,12.0,1.0,0.0,47.214,-1.563,0.0,1.0,penurie (vide)
bicloo,Nantes,e3df45ea6217d047757320128f5cf95d,ST JACQUES,0.8,12.0,3.0,15.0,0.0,0.0,47.196,-1.537,12.0,0.0,penurie (vide)
bicloo,Nantes,e58e8c507910861d4b1366b4b06ebe81,PRÉFECTURE,0.219,7.0,25.0,32.0,0.0,0.0,47.22,-1.555,7.0,0.0,penurie (vide)
bicloo,Nantes,e717f6963b3694dddab2f53e3c310706,OLIVETTES,0.2,3.0,12.0,15.0,0.0,0.0,47.212,-1.55,3.0,0.0,penurie (vide)
bicloo,Nantes,e9facb8cb7d93c85d78f33d32c8d37a0,JARDIN DES PLANTES,0.667,10.0,5.0,15.0,0.0,0.0,47.22,-1.545,10.0,0.0,penurie (vide)
bicloo,Nantes,ec9bf94446ed5b6427d453228f8c348a,PALAIS DES SPORTS,0.733,11.0,4.0,15.0,0.0,0.0,47.208,-1.537,11.0,0.0,penurie (vide)
bicloo,Nantes,f014f5bb4e610836df0fdb4b406f2baa,MADELEINE,0.619,13.0,8.0,21.0,0.0,0.0,47.209,-1.55,13.0,0.0,penurie (vide)
bicloo,Nantes,f23962ec52262f725f489764c259f80a,GARE MARITIME,0.645,20.0,11.0,31.0,0.0,0.0,47.207,-1.573,20.0,0.0,penurie (vide)
bicloo,Nantes,f388e5437e5e71d2a3dbc9e501cc270b,ROND-POINT DE PARIS,0.414,12.0,17.0,29.0,0.0,0.0,47.235,-1.535,12.0,0.0,penurie (vide)
bicloo,Nantes,f479048bd48e6b51bd7a8a62e34adf34,ANTILLES,0.25,6.0,18.0,24.0,0.0,0.0,47.203,-1.572,6.0,0.0,penurie (vide)
bicloo,Nantes,f484a01c6f81f319547a888aa0fbc98b,SAINT SIMILIEN,0.5,7.0,7.0,14.0,0.0,0.0,47.22,-1.559,7.0,0.0,penurie (vide)
bicloo,Nantes,f7c1508915a8098c863d08bef99f82bc,CHÂTEAU,0.125,2.0,14.0,16.0,0.0,0.0,47.215,-1.55,2.0,0.0,penurie (vide)
bicloo,Nantes,f7d7d6c8d1591e3ac56a684064595f81,GARENNES,0.667,10.0,5.0,15.0,0.0,0.0,47.202,-1.579,10.0,0.0,penurie (vide)
bicloo,Nantes,f8a82f671a990991daae0d89a00388d8,ZOLA,0.64,16.0,9.0,25.0,0.0,0.0,47.214,-1.586,16.0,0.0,penurie (vide)
bicloo,Nantes,f9ce4d9bd5efe923a8919f019b486226,BROSSARD,0.222,4.0,14.0,18.0,0.0,0.0,47.219,-1.557,4.0,0.0,penurie (vide)
bicloo,Nantes,fb580e73468c368cd98cb06af682a752,CLOS TOREAU,0.095,2.0,19.0,21.0,0.0,0.0,47.194,-1.529,2.0,0.0,penurie (vide)
bicloo,Nantes,ff872522f16c455e31fc9283b6137432,MAIRIE DE REZÉ,0.429,9.0,12.0,21.0,0.0,0.0,47.191,-1.569,9.0,0.0,penurie (vide)
brennus,Sens,16deaf3bdcd5dab309051408d780fda3,Sens - Clos le Roi,0.111,1.0,8.0,9.0,0.0,0.0,48.199,3.277,1.0,0.0,penurie (vide)
brennus,Sens,241f5c301f49953f12cb9bf77a44c4ff,Sens - Lycées,0.1,1.0,9.0,10.0,0.0,0.0,48.201,3.303,1.0,0.0,penurie (vide)
brennus,Sens,428a738f458273789333cdbec625cf60,Sens - Place des Héros,0.2,2.0,8.0,10.0,0.0,0.0,48.198,3.29,2.0,0.0,penurie (vide)
brennus,Sens,4c5e9a60fe8503acaa3ea962c8cc3a9a,Villeneuve sur Yonne - Quai place André Verly,0.5,5.0,5.0,10.0,0.0,0.0,48.083,3.294,5.0,0.0,penurie (vide)
brennus,Sens,5c54b2fe0dbc7293a79fba43ea5f4f83,Sens - Gare SNCF,0.3,3.0,7.0,10.0,0.0,0.0,48.198,3.268,3.0,0.0,penurie (vide)
brennus,Sens,7b5d15bcd07e2fb58d81eecd5265930a,Sens - Hôpital - centre nautique - Complexe Roger Breton,0.3,3.0,7.0,10.0,0.0,0.0,48.191,3.298,3.0,0.0,penurie (vide)
brennus,Sens,7f6d6e98911a2d789b1503954484d3e8,Sens - Clinique,0.0,0.0,9.0,9.0,1.0,0.0,48.206,3.294,0.0,1.0,penurie (vide)
brennus,Sens,9c04ca72fe0c479f996b003e016251a4,Sens - L'amphi - Ballastière - CTM,0.6,6.0,4.0,10.0,0.0,0.0,48.21,3.286,6.0,0.0,penurie (vide)
brennus,Sens,a8656d4d055bcd1348a103374b74afbe,Paron - Chauvot de Beauchêne,0.1,1.0,9.0,10.0,0.0,0.0,48.187,3.247,1.0,0.0,penurie (vide)
brennus,Sens,b34e7b88a2a32b5ee07f8b62b9a5c545,Sens - Champs-Plaisants,0.0,0.0,10.0,10.0,1.0,0.0,48.195,3.305,0.0,1.0,penurie (vide)
brennus,Sens,c1d3ab9f287331feb64fd83208f8ab24,Saint-Clément - Mairie,0.4,4.0,6.0,10.0,0.0,0.0,48.218,3.292,4.0,0.0,penurie (vide)
brennus,Sens,c64b148907a25eb7eac30f19ea5ed8d4,Gron - ZI de Salcy,0.4,4.0,6.0,10.0,0.0,0.0,48.169,3.274,4.0,0.0,penurie (vide)
brennus,Sens,c77a66ab2374233755a631b8d3e55967,Sens - Centre-ville,0.222,2.0,7.0,9.0,0.0,0.0,48.198,3.283,2.0,0.0,penurie (vide)
brennus,Sens,ce61b482a936f8369eae1c1b989ab74b,Villeneuve sur Yonne - Gare SNCF,0.7,7.0,3.0,10.0,0.0,0.0,48.085,3.287,7.0,0.0,penurie (vide)
brennus,Sens,e3b283cb294731bae0efa4c4aec53cc8,Sens - Zone commerciale Portes de Bourgogne,0.7,7.0,3.0,10.0,0.0,0.0,48.176,3.29,7.0,0.0,penurie (vide)
brennus,Sens,eaf7cf9dfa5184e657eb5f5fc718960b,Saint Denis Lès Sens - Centre commercial,0.4,4.0,6.0,10.0,0.0,0.0,48.218,3.276,4.0,0.0,penurie (vide)
brennus,Sens,eb85751d4f71fd18ea48c31162df13d1,Sens - Parc du Moulin à Tan,0.5,5.0,5.0,10.0,0.0,0.0,48.186,3.279,5.0,0.0,penurie (vide)
brennus,Sens,f03f036abf680e6fd2ead495a6fc1bca,Paron - Médiathèque,0.0,0.0,10.0,10.0,1.0,0.0,48.185,3.253,0.0,1.0,penurie (vide)
c-velo,Clermont-Ferrand,019aaecc5e212b1ea2a002588731195f,39 - Oradou,0.267,4.0,11.0,15.0,0.0,0.0,45.77,3.107,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,0361045fe05b66280b48acb2bc5d7e27,11A - Gare - Terminal routier,0.167,4.0,20.0,24.0,0.0,0.0,45.779,3.099,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,0379e3174a06692f9746d4e09ed050e8,38 - Les Paulines,0.1,2.0,18.0,20.0,0.0,0.0,45.776,3.097,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,03cf89c71748f08a86fd6447a571c963,01 - Jaude,0.429,12.0,16.0,28.0,0.0,0.0,45.777,3.081,12.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,0bc930fafa023d6a35006093c1552b49,34 - République,0.567,17.0,13.0,30.0,0.0,0.0,45.785,3.101,17.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,13968d99c4a4c471f0d38fc3fd867931,33 - La Fayette,0.474,9.0,10.0,19.0,0.0,0.0,45.768,3.106,9.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,1b5ad11c0be70af2bfa94ee52f50015a,75 - Place de la République,0.111,2.0,16.0,18.0,0.0,0.0,45.739,3.196,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,248cf31ca802077c07f2139b627d0e63,15 - Maison des sports,0.062,2.0,30.0,32.0,0.0,0.0,45.786,3.087,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,2a788b1e23925b3e1ee260095d6a4997,28 - Morel Ladeuil,0.375,6.0,10.0,16.0,0.0,0.0,45.776,3.075,6.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,34367ec214d4515e201432ac9b1e05e6,55 - Viviani,0.6,9.0,6.0,15.0,0.0,0.0,45.808,3.119,9.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3647792be5c0a623d8340fc30d3fda1f,44 - Braga,0.1,4.0,36.0,40.0,0.0,0.0,45.787,3.112,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3a27aabfab52a85cfae7e0bbf0397f4d,36 - Rodade,0.625,10.0,6.0,16.0,0.0,0.0,45.793,3.109,10.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3dd48173529557326924554ead09a51e,04 UCA - Campus Cézeaux,0.667,20.0,10.0,30.0,0.0,0.0,45.759,3.113,20.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3e863748d65bf2fc4254233da73e4711,51 - Montjuzet,0.133,2.0,13.0,15.0,0.0,0.0,45.788,3.079,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3ef5938231a885e92a8795069b5e82c4,23 - Lagarlaye,0.207,6.0,23.0,29.0,0.0,0.0,45.774,3.083,6.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,3f933461b94d7f3ae52a706fca3f76f1,03 UCA - Campus Centre,0.226,7.0,24.0,31.0,0.0,0.0,45.772,3.09,7.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,490542ad4be51b66646f1d752a78186d,17 - Hôpital d'Estaing,0.458,11.0,13.0,24.0,0.0,0.0,45.785,3.11,11.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,4e60b02b26321f8c3060d2125b3c88a0,10 - Ballainvilliers,0.333,8.0,16.0,24.0,0.0,0.0,45.776,3.086,8.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,4e7591eb26899cd9d35237fa9ac8e2e3,56 - Collège Albert Camus,0.25,3.0,9.0,12.0,0.0,0.0,45.808,3.107,3.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,51580e024b42141a31cd958f778fb565,31 - Poncillon,0.312,5.0,11.0,16.0,0.0,0.0,45.764,3.084,5.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,51ae212f036977c37600a16d36036e83,13 - 1er mai,0.087,2.0,21.0,23.0,0.0,0.0,45.787,3.099,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,52426133293663d78e55cd6e2b3a09b6,09 - Chamalières Mairie,0.55,11.0,9.0,20.0,0.0,0.0,45.776,3.069,11.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,557fcf687225895c5eb094b050abb4e7,68 - Le Grand Mail,0.625,10.0,6.0,16.0,0.0,0.0,45.745,3.172,10.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,59a868602a591af22364b62e98c35154,11B - Gare - Terminal routier ,0.0,0.0,24.0,24.0,1.0,0.0,45.779,3.099,0.0,1.0,penurie (vide)
c-velo,Clermont-Ferrand,5dbc8b7df75beafae987ce68b8dd626e,32 - Liondards,0.267,4.0,11.0,15.0,0.0,0.0,45.765,3.093,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,604988443d92f5b81d276ed8d5c1838d,27 - Berthelot,0.118,2.0,15.0,17.0,0.0,0.0,45.78,3.072,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,6262479ac28335a43c0506580389cc98,16 - Fontgiève,0.188,3.0,13.0,16.0,0.0,0.0,45.781,3.076,3.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,652602070bb51e1f96c0e0aea53ca3e8,14 - Les Carmes,0.19,4.0,17.0,21.0,0.0,0.0,45.782,3.095,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,66269647559b38ab2cec12f3beaf62ef,19 - Amboise,0.053,1.0,18.0,19.0,0.0,0.0,45.774,3.093,1.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,671197d473848e905a226ff0ab756252,25 - Apollinaire,0.105,2.0,17.0,19.0,0.0,0.0,45.783,3.087,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,6fd972b593b203cbdba248103e525f57,57 - Croix de Neyrat,0.421,8.0,11.0,19.0,0.0,0.0,45.811,3.107,8.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,7446f945a7bf5ad6063664391ea47f39,73 - Espace Ariccia,0.467,7.0,8.0,15.0,0.0,0.0,45.731,3.202,7.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,751a4636314727bf92a5d2ebd9be68e7,35 - Cataroux,0.14,6.0,37.0,43.0,0.0,0.0,45.79,3.104,6.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,7a392d005d1880a24675d185ad9f28ee,49 - Galaxie,0.278,5.0,13.0,18.0,0.0,0.0,45.783,3.073,5.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,7bf2fdfe3194d4effe82dc989a872896,60 - Parc de la Muraille,0.0,0.0,15.0,15.0,1.0,0.0,45.766,3.09,0.0,1.0,penurie (vide)
c-velo,Clermont-Ferrand,7c42f7478907da1924e2c6487ff7e190,08B - Gaillard,0.75,9.0,3.0,12.0,0.0,0.0,45.78,3.084,9.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,7cb6fe988633adedda13b2417f73fecb,45 - Trois coquins,0.0,0.0,8.0,8.0,1.0,0.0,45.779,3.109,0.0,1.0,penurie (vide)
c-velo,Clermont-Ferrand,88c5154aba310e8b920832e209ce0433,37 - Musée d'art Roger Quilliot,0.579,11.0,8.0,19.0,0.0,0.0,45.794,3.117,11.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,89e66abe973ac88e081e7423256fd735,50 - Sabourin,0.333,5.0,10.0,15.0,0.0,0.0,45.802,3.107,5.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,8b0ec205fcd50a985216b2a1a2f2b388,52 - La Glacière,0.211,4.0,15.0,19.0,0.0,0.0,45.792,3.079,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,8cdc019c72e7e31c55e5248bff3865d0,07 - Delille,0.667,12.0,6.0,18.0,0.0,0.0,45.781,3.091,12.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,8eea30f4dd8393e2161e6baee17af0d9,46 - Musset,0.312,5.0,11.0,16.0,0.0,0.0,45.778,3.108,5.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,93176cd315c34a1efb632229f0654214,02 - Parvis de la gare,0.156,5.0,27.0,32.0,0.0,0.0,45.779,3.101,5.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,9725368be1106b60dff05d9d53c8e101,20 - Pochet Lagaye,0.417,10.0,14.0,24.0,0.0,0.0,45.764,3.1,10.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,9a5a3f864cc7ac9152d371f7fff2a9a9,67 - Pont de Sarliève,0.45,9.0,11.0,20.0,0.0,0.0,45.756,3.15,9.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,9bb32c40e63b8ae37f233f33afd3e898,42 - Les pistes,0.136,3.0,19.0,22.0,0.0,0.0,45.798,3.114,3.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,a19b3bf6744930a8a3207c99148e7d13,43 - Chandiots,0.15,3.0,17.0,20.0,0.0,0.0,45.789,3.117,3.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,a27f3433bfddbd2e6dc5454dede64eea,71 - Pervenches,0.25,4.0,12.0,16.0,0.0,0.0,45.739,3.188,4.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,a7e26a7cf1a58cda082b5d66cd7c7766,22 - Jaurès,0.231,3.0,10.0,13.0,0.0,0.0,45.771,3.074,3.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,a97224605b1b8838f823820c4c7ee0da,58 - Parc Saint-Jean,0.111,2.0,16.0,18.0,0.0,0.0,45.785,3.116,2.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,b13d3bc55d7341702150bd6b53767c23,78 - Plan d'eau,0.7,14.0,6.0,20.0,0.0,0.0,45.74,3.217,14.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,b2e9bf429dc8260b06eb93ecb4901d97,70 - Gare de Cournon-d'Auvergne,0.368,7.0,12.0,19.0,0.0,0.0,45.739,3.169,7.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,b384ad1ac1dfa27e6d18f2f58f36521e,06 - CHU G.Montpied,0.344,11.0,21.0,32.0,0.0,0.0,45.762,3.09,11.0,0.0,penurie (vide)
c-velo,Clermont-Ferrand,b5cc53af30077e71d4a845e58a1625eb,74 - Samuel Paty,0.5,8.0,8.0,16.0,0.0,0.0,45.737,3.194,8.0,0.0,penurie (vide)
